pedido_id,fecha,zona,tipo_servicio,distancia_km,peso_kg,tiempo_entrega_min,costo_envio,calificacion_cliente
4645,2026-06-07,Comercial,Estándar,3.51,3.45,51.2,5899.0,3.0
4646,2026-06-21,Industrial,Estándar,3.78,4.06,27.9,6620.0,4.0
4647,2026-06-08,Centro,Estándar,6.09,2.11,50.3,7201.0,2.0
4648,2026-06-28,Centro,Estándar,2.03,1.88,32.8,4297.0,5.0
4649,2026-06-05,Periferia,Express,3.25,10.13,29.2,11685.0,5.0
4650,2026-06-17,Centro,Estándar,4.62,4.73,44.2,7400.0,3.0
4651,2026-06-05,Residencial,Estándar,1.84,2.9,47.8,3710.0,3.0
4652,2026-06-04,Centro,Express,3.63,1.64,32.4,8053.0,4.0
4653,2026-06-22,Centro,Estándar,3.05,1.65,37.9,4036.0,4.0
4654,2026-06-19,Centro,Estándar,4.18,2.38,48.4,5804.0,3.0
4655,2026-06-27,Industrial,Estándar,5.45,8.85,25.1,8544.0,5.0
4656,2026-06-21,Periferia,Estándar,3.7,1.55,39.7,5566.0,5.0
4657,2026-06-02,Industrial,Estándar,5.38,4.79,33.6,7254.0,5.0
4658,2026-06-11,Residencial,Estándar,4.26,1.77,52.0,5688.0,4.0
4659,2026-06-22,Periferia,Estándar,7.82,2.6,40.6,7630.0,5.0
4660,2026-06-13,Centro,Estándar,5.38,1.02,47.7,6280.0,3.0
4661,2026-06-15,Comercial,Estándar,4.81,1.1,40.5,5487.0,5.0
4662,2026-06-12,Comercial,Express,6.32,3.95,47.3,10511.0,4.0
4663,2026-06-22,Centro,Estándar,12.26,3.94,45.0,11467.0,
4664,2026-06-21,Centro,Estándar,2.92,2.59,44.2,5744.0,2.0
4665,2026-06-22,Comercial,Express,3.27,0.72,34.0,8075.0,3.0
4666,2026-06-11,Periferia,Estándar,8.57,8.64,60.4,10846.0,4.0
4667,2026-06-07,Periferia,Estándar,6.7,2.28,62.1,7538.0,2.0
4668,2026-06-28,Comercial,Estándar,6.25,2.21,40.9,8191.0,3.0
4669,2026-06-05,Centro,Estándar,1.2,0.58,38.5,4083.0,3.0
4670,2026-06-17,Industrial,Estándar,4.43,4.73,26.1,6897.0,5.0
4671,2026-06-24,Centro,Express,6.99,1.48,36.7,11164.0,2.0
4672,2026-06-20,Centro,Estándar,3.78,6.62,39.9,6366.0,5.0
4673,2026-06-09,Industrial,Estándar,10.23,2.42,60.5,10418.0,3.0
4674,2026-06-14,Centro,Estándar,3.97,1.24,38.2,5237.0,5.0
4675,2026-06-26,Comercial,Estándar,5.37,3.48,48.4,6271.0,4.0
4676,2026-06-12,Centro,Express,8.82,1.39,37.5,12204.0,5.0
4677,2026-06-06,Centro,Estándar,7.48,1.22,43.2,7690.0,3.0
4678,2026-06-17,Centro,Estándar,6.28,2.76,46.2,8109.0,4.0
4679,2026-06-19,Comercial,Estándar,4.07,2.28,50.6,5672.0,3.0
4680,2026-06-19,Periferia,Estándar,8.21,2.28,51.5,9859.0,2.0
4681,2026-06-26,Periferia,Express,3.26,5.24,23.8,9440.0,4.0
4682,2026-06-16,Periferia,Estándar,3.11,2.41,21.0,4663.0,5.0
4683,2026-06-12,Industrial,Estándar,2.21,1.59,23.4,4344.0,4.0
4684,2026-06-12,Centro,Express,6.45,3.28,45.4,11982.0,4.0
4685,2026-06-20,Residencial,Estándar,3.32,0.97,47.7,6283.0,3.0
4686,2026-06-06,Residencial,Estándar,2.54,5.42,37.2,6114.0,5.0
4687,2026-06-23,Periferia,Estándar,2.76,5.27,29.4,6828.0,4.0
4688,2026-06-26,Periferia,Estándar,12.38,2.7,84.0,11851.0,1.0
4689,2026-06-04,Comercial,Estándar,3.83,1.39,45.9,5865.0,2.0
4690,2026-06-06,Periferia,Estándar,12.22,0.96,84.3,10682.0,1.0
4691,2026-06-11,Comercial,Estándar,4.46,6.22,33.7,8379.0,4.0
4692,2026-06-01,Centro,Estándar,10.87,4.99,53.1,11699.0,3.0
4693,2026-06-30,Periferia,Estándar,6.13,1.28,46.0,7551.0,4.0
4694,2026-06-24,Residencial,Estándar,6.04,5.0,54.9,7623.0,2.0
4695,2026-06-23,Centro,Estándar,5.53,1.27,42.6,7095.0,4.0
4696,2026-06-15,Centro,Estándar,11.54,1.42,61.9,11317.0,2.0
4697,2026-06-27,Industrial,Estándar,4.68,1.21,36.5,6043.0,5.0
4698,2026-06-11,Residencial,Estándar,5.04,0.51,48.5,5739.0,4.0
4699,2026-06-25,Centro,Estándar,3.35,3.65,44.1,5826.0,3.0
4700,2026-06-19,Residencial,Estándar,2.1,3.27,35.8,5610.0,4.0
4701,2026-06-18,Industrial,Estándar,3.19,2.18,131.6,4809.0,1.0
4702,2026-06-17,Residencial,Estándar,3.64,3.0,53.8,7163.0,3.0
4703,2026-06-19,Comercial,Estándar,2.43,2.67,47.7,4871.0,3.0
4704,2026-06-21,Industrial,Estándar,3.03,2.62,23.2,5104.0,4.0
4705,2026-06-14,Comercial,Estándar,1.88,1.75,42.5,4124.0,5.0
4706,2026-06-27,Centro,Estándar,3.16,2.84,38.4,5816.0,3.0
4707,2026-06-18,Residencial,Estándar,7.78,2.52,51.0,7605.0,2.0
4708,2026-06-28,Centro,Estándar,10.53,2.11,45.4,9737.0,5.0
4709,2026-06-19,Centro,Estándar,1.45,6.01,41.7,5325.0,5.0
4710,2026-06-15,Industrial,Express,5.14,1.97,21.4,10356.0,5.0
4711,2026-06-15,Centro,Estándar,5.54,1.2,40.0,6338.0,5.0
4712,2026-06-04,Comercial,Estándar,3.51,6.29,44.0,5905.0,4.0
4713,2026-06-07,Comercial,Express,3.05,5.62,22.0,10027.0,4.0
4714,2026-06-13,Centro,Estándar,3.16,1.25,46.4,5732.0,4.0
4715,2026-06-03,Centro,Estándar,3.14,1.87,31.1,4556.0,3.0
4716,2026-06-16,Periferia,Estándar,8.82,0.93,67.1,8148.0,3.0
4717,2026-06-09,Residencial,Estándar,7.98,1.08,67.3,7732.0,2.0
4718,2026-06-08,Comercial,Estándar,7.85,4.76,70.9,9737.0,1.0
4719,2026-06-20,Centro,Estándar,3.8,4.0,45.2,5509.0,4.0
4720,2026-06-13,Residencial,Estándar,3.19,7.86,136.7,6349.0,1.0
4721,2026-06-17,Centro,Express,5.88,6.19,44.1,11783.0,4.0
4722,2026-06-17,Periferia,Express,5.08,2.09,39.8,10080.0,4.0
4723,2026-06-17,Centro,Estándar,8.15,5.61,58.4,10657.0,2.0
4724,2026-06-01,Periferia,Estándar,4.0,2.95,40.4,5972.0,4.0
4725,2026-06-08,Industrial,Estándar,3.96,1.21,27.1,5381.0,4.0
4726,2026-06-19,Periferia,Estándar,7.71,7.45,62.9,9132.0,2.0
4727,2026-06-06,Comercial,Express,5.39,3.52,253.2,11318.0,1.0
4728,2026-06-03,Industrial,Express,1.94,0.53,20.0,8321.0,5.0
4729,2026-06-27,Centro,Estándar,9.58,1.58,45.2,9202.0,3.0
4730,2026-06-05,Periferia,Express,13.37,2.88,90.0,16214.0,1.0
4731,2026-06-13,Centro,Estándar,7.15,0.64,42.2,7736.0,4.0
4732,2026-06-15,Industrial,Estándar,6.04,1.82,28.3,8118.0,5.0
4733,2026-06-14,Periferia,Estándar,8.17,4.69,58.2,9629.0,2.0
4734,2026-06-29,Centro,Express,7.09,1.46,36.5,10739.0,4.0
4735,2026-06-23,Periferia,Estándar,7.75,3.39,53.2,8993.0,4.0
4736,2026-06-16,Residencial,Estándar,3.66,3.43,57.3,5997.0,2.0
4737,2026-06-18,Industrial,Estándar,1.09,6.01,20.2,5661.0,5.0
4738,2026-06-22,Residencial,Express,5.16,1.12,43.2,9077.0,3.0
4739,2026-06-29,Periferia,Estándar,3.0,0.98,16.2,4252.0,5.0
4740,2026-06-22,Residencial,Estándar,3.73,1.2,44.3,5599.0,3.0
4741,2026-06-11,Periferia,Estándar,12.01,2.8,92.3,11480.0,1.0
4742,2026-06-03,Comercial,Estándar,3.58,1.18,47.5,4872.0,4.0
4743,2026-06-22,Periferia,Estándar,3.89,2.48,42.3,5399.0,3.0
4744,2026-06-10,Centro,Estándar,8.65,3.6,59.1,10110.0,3.0
4745,2026-06-10,Comercial,Express,6.21,4.28,62.6,11297.0,1.0
4746,2026-06-30,Comercial,Estándar,4.17,4.11,42.9,6540.0,3.0
4747,2026-06-21,Comercial,Express,3.16,2.56,30.5,9300.0,4.0
4748,2026-06-16,Periferia,Express,4.88,4.26,34.6,11337.0,4.0
4749,2026-06-12,Industrial,Estándar,4.31,4.08,29.7,6371.0,5.0
4750,2026-06-02,Centro,Estándar,3.23,4.16,50.9,5881.0,4.0
4751,2026-06-09,Centro,Estándar,3.89,3.98,44.8,6235.0,3.0
4752,2026-06-24,Comercial,Estándar,5.91,4.08,62.7,6995.0,3.0
4753,2026-06-03,Periferia,Express,2.32,1.74,21.2,8071.0,5.0
4754,2026-06-24,Residencial,Express,3.96,0.5,43.3,9008.0,3.0
4755,2026-06-30,Periferia,Estándar,6.24,2.22,68.8,6899.0,2.0
4756,2026-06-25,Residencial,Estándar,3.35,2.66,47.6,5995.0,3.0
4757,2026-06-30,Industrial,Estándar,6.89,1.85,39.9,7767.0,4.0
4758,2026-06-15,Periferia,Estándar,6.87,2.24,51.2,7803.0,4.0
4759,2026-06-03,Periferia,Express,2.93,0.94,14.6,7855.0,5.0
4760,2026-06-19,Comercial,Estándar,7.56,1.62,54.6,8761.0,2.0
4761,2026-06-18,Comercial,Estándar,3.52,1.3,42.7,5242.0,4.0
4762,2026-06-08,Periferia,Estándar,3.42,11.85,29.9,8187.0,4.0
4763,2026-06-26,Comercial,Express,2.68,1.29,32.9,8058.0,5.0
4764,2026-06-17,Periferia,Estándar,5.08,3.12,44.7,6794.0,3.0
4765,2026-06-08,Comercial,Express,8.14,0.68,54.5,11800.0,1.0
4766,2026-06-07,Residencial,Express,7.13,0.65,66.5,11974.0,2.0
4767,2026-06-30,Centro,Estándar,12.01,4.31,45.0,12119.0,3.0
4768,2026-06-07,Industrial,Estándar,7.38,2.0,35.1,7764.0,
4769,2026-06-03,Periferia,Estándar,4.6,1.42,39.4,5680.0,3.0
4770,2026-06-01,Periferia,Estándar,2.33,7.23,11.9,6336.0,5.0
4771,2026-06-04,Comercial,Estándar,6.49,2.14,54.5,7575.0,2.0
4772,2026-06-25,Periferia,Estándar,8.86,5.35,69.1,10118.0,1.0
4773,2026-06-05,Centro,Estándar,3.42,4.49,44.0,6359.0,3.0
4774,2026-06-01,Comercial,Estándar,3.84,0.57,39.7,4288.0,3.0
4775,2026-06-15,Periferia,Estándar,5.53,2.89,28.4,7100.0,5.0
4776,2026-06-05,Periferia,Estándar,4.0,4.1,26.6,6598.0,5.0
4777,2026-06-13,Centro,Estándar,4.36,2.94,32.7,6124.0,5.0
4778,2026-06-08,Centro,Estándar,2.51,3.08,45.2,5356.0,5.0
4779,2026-06-08,Centro,Estándar,13.97,2.21,47.7,12137.0,3.0
4780,2026-06-05,Industrial,Estándar,6.34,0.43,32.6,6422.0,5.0
4781,2026-06-28,Periferia,Estándar,9.35,4.33,72.6,10206.0,2.0
4782,2026-06-09,Industrial,Estándar,9.22,1.91,45.7,9539.0,5.0
4783,2026-06-01,Centro,Estándar,8.43,3.5,47.9,8834.0,3.0
4784,2026-06-04,Centro,Express,6.88,5.3,46.4,11561.0,4.0
4785,2026-06-03,Centro,Express,3.33,2.26,35.4,8941.0,5.0
4786,2026-06-02,Industrial,Estándar,5.38,2.33,28.9,6374.0,4.0
4787,2026-06-08,Centro,Express,2.15,7.26,36.5,10803.0,4.0
4788,2026-06-23,Residencial,Estándar,2.73,1.07,41.5,4496.0,5.0
4789,2026-06-09,Periferia,Estándar,5.06,2.53,47.4,6450.0,4.0
4790,2026-06-02,Periferia,Estándar,4.54,3.33,22.5,6389.0,5.0
4791,2026-06-14,Periferia,Express,4.86,1.3,46.0,10897.0,4.0
4792,2026-06-14,Periferia,Estándar,2.27,1.74,27.9,4627.0,5.0
4793,2026-06-04,Comercial,Express,4.53,2.32,52.5,8143.0,1.0
4794,2026-06-30,Comercial,Estándar,6.03,3.85,40.5,9243.0,4.0
4795,2026-06-06,Centro,Estándar,6.31,7.46,47.8,9940.0,3.0
4796,2026-06-11,Industrial,Estándar,4.08,7.06,22.4,7134.0,5.0
4797,2026-06-03,Industrial,Estándar,2.98,2.25,13.8,5419.0,5.0
4798,2026-06-08,Residencial,Express,14.54,1.65,83.6,17010.0,2.0
4799,2026-06-03,Periferia,Estándar,3.48,1.45,17.3,4417.0,5.0
4800,2026-06-14,Centro,Estándar,4.96,2.85,45.0,6729.0,3.0
4801,2026-06-28,Periferia,Estándar,12.1,1.37,75.2,11157.0,1.0
4802,2026-06-13,Periferia,Estándar,3.78,8.5,44.3,8773.0,4.0
4803,2026-06-13,Comercial,Estándar,4.38,2.17,57.8,6221.0,3.0
4804,2026-06-02,Residencial,Estándar,5.2,2.44,62.7,7106.0,2.0
4805,2026-06-13,Centro,Express,6.79,1.35,39.8,11385.0,3.0
4806,2026-06-29,Comercial,Express,4.6,8.66,38.4,11759.0,5.0
4807,2026-06-19,Residencial,Estándar,4.32,0.91,55.8,5505.0,2.0
4808,2026-06-27,Residencial,Estándar,6.67,1.34,57.7,7660.0,3.0
4809,2026-06-06,Comercial,Estándar,13.31,2.32,59.7,12512.0,3.0
4810,2026-06-16,Comercial,Estándar,6.14,3.69,42.7,7029.0,3.0
4811,2026-06-02,Centro,Estándar,9.92,1.05,51.4,10215.0,3.0
4812,2026-06-08,Residencial,Estándar,6.98,4.9,56.9,7921.0,3.0
4813,2026-06-17,Periferia,Estándar,3.94,2.33,50.5,5496.0,3.0
4814,2026-06-23,Centro,Estándar,2.74,5.18,37.6,6570.0,4.0
4815,2026-06-02,Periferia,Estándar,4.18,1.28,39.4,5771.0,4.0
4816,2026-06-10,Comercial,Express,5.03,2.13,39.4,9977.0,3.0
4817,2026-06-28,Periferia,Estándar,5.55,2.03,39.1,5988.0,4.0
4818,2026-06-16,Comercial,Express,0.86,1.33,35.2,6316.0,3.0
4819,2026-06-06,Periferia,Express,18.13,2.06,113.6,18724.0,1.0
4820,2026-06-28,Periferia,Estándar,3.99,2.57,20.8,6366.0,5.0
4821,2026-06-02,Centro,Express,8.4,2.01,33.4,12044.0,4.0
4822,2026-06-02,Periferia,Estándar,10.44,3.53,73.5,10594.0,2.0
4823,2026-06-26,Centro,Estándar,13.25,3.34,47.3,12289.0,3.0
4824,2026-06-13,Periferia,Estándar,4.97,1.03,42.7,5042.0,4.0
4825,2026-06-24,Centro,Estándar,4.83,1.36,49.1,6699.0,3.0
4826,2026-06-15,Comercial,Estándar,6.2,2.64,54.0,7507.0,3.0
4827,2026-06-28,Industrial,Estándar,5.09,3.06,29.4,6841.0,5.0
4828,2026-06-02,Industrial,Estándar,2.6,2.29,28.2,4770.0,5.0
4829,2026-06-07,Periferia,Express,2.6,1.98,5.0,7483.0,5.0
4830,2026-06-03,Centro,Estándar,2.46,3.42,40.4,5226.0,4.0
4831,2026-06-08,Industrial,Estándar,2.66,3.89,27.2,6077.0,5.0
4832,2026-06-23,Industrial,Express,4.73,10.74,30.2,12436.0,5.0
4833,2026-06-14,Centro,Estándar,5.41,0.62,45.4,6033.0,4.0
4834,2026-06-24,Centro,Estándar,3.41,6.39,43.1,6732.0,5.0
4835,2026-06-30,Residencial,Estándar,8.54,1.89,59.5,8848.0,2.0
4836,2026-06-23,Periferia,Express,2.88,3.06,30.4,9569.0,5.0
4837,2026-06-27,Centro,Estándar,9.03,2.69,52.6,11402.0,4.0
4838,2026-06-22,Centro,Estándar,7.18,6.68,42.0,10565.0,4.0
4839,2026-06-29,Comercial,Estándar,4.87,2.96,43.9,5825.0,3.0
4840,2026-06-07,Comercial,Estándar,4.12,2.11,48.1,5798.0,3.0
4841,2026-06-21,Periferia,Express,5.75,3.47,43.7,11152.0,4.0
4842,2026-06-07,Centro,Express,4.22,3.58,36.7,9175.0,5.0
4843,2026-06-01,Periferia,Express,2.18,4.76,14.7,7877.0,5.0
4844,2026-06-17,Periferia,Estándar,6.54,1.03,46.6,6257.0,3.0
4845,2026-06-09,Periferia,Express,9.38,0.97,60.0,12245.0,3.0
4846,2026-06-30,Centro,Express,6.82,6.21,40.7,12470.0,5.0
4847,2026-06-21,Centro,Estándar,5.41,0.79,51.7,5706.0,3.0
4848,2026-06-13,Comercial,Estándar,5.79,3.85,37.9,7424.0,5.0
4849,2026-06-21,Industrial,Express,2.43,2.48,19.8,8066.0,5.0
4850,2026-06-19,Comercial,Estándar,7.16,0.85,51.7,7052.0,3.0
4851,2026-06-21,Periferia,Express,5.02,5.4,29.8,11096.0,4.0
4852,2026-06-19,Residencial,Estándar,5.35,0.66,45.4,4758.0,4.0
4853,2026-06-25,Residencial,Estándar,2.08,3.75,49.2,5069.0,4.0
4854,2026-06-25,Centro,Estándar,2.54,2.65,58.7,4654.0,2.0
4855,2026-06-22,Periferia,Estándar,4.63,3.77,52.6,6478.0,4.0
4856,2026-06-17,Comercial,Express,15.7,2.36,62.1,17391.0,2.0
4857,2026-06-23,Comercial,Estándar,3.33,2.1,45.3,4300.0,3.0
4858,2026-06-23,Residencial,Estándar,3.78,1.08,42.1,5623.0,3.0
4859,2026-06-30,Industrial,Estándar,2.84,3.47,32.4,5856.0,5.0
4860,2026-06-10,Periferia,Estándar,8.88,2.16,65.9,9662.0,1.0
4861,2026-06-10,Periferia,Express,2.99,4.68,28.2,8255.0,5.0
4862,2026-06-04,Periferia,Estándar,9.93,0.46,70.8,9615.0,2.0
4863,2026-06-08,Comercial,Estándar,7.1,4.51,142.6,8944.0,1.0
4864,2026-06-22,Residencial,Estándar,7.33,4.33,176.5,8577.0,1.0
4865,2026-06-20,Centro,Estándar,7.94,1.73,51.6,8841.0,3.0
4866,2026-06-20,Industrial,Estándar,2.37,1.93,22.6,3817.0,5.0
4867,2026-06-18,Periferia,Estándar,2.14,1.71,23.1,4339.0,5.0
4868,2026-06-14,Periferia,Express,2.08,2.36,27.8,8009.0,4.0
4869,2026-06-18,Comercial,Estándar,10.3,1.25,57.1,9966.0,2.0
4870,2026-06-28,Industrial,Estándar,1.17,4.43,23.2,4435.0,5.0
4871,2026-06-14,Periferia,Express,4.47,6.29,25.9,9385.0,5.0
4872,2026-06-20,Periferia,Estándar,17.28,2.32,115.1,13896.0,1.0
4873,2026-06-21,Periferia,Estándar,2.92,4.43,31.2,5351.0,5.0
4874,2026-06-24,Periferia,Estándar,6.22,2.45,53.4,7591.0,3.0
4875,2026-06-15,Centro,Estándar,3.04,2.28,36.2,4747.0,4.0
4876,2026-06-22,Centro,Estándar,2.75,5.93,40.0,6263.0,4.0
4877,2026-06-30,Industrial,Estándar,5.01,1.28,35.3,5942.0,3.0
4878,2026-06-04,Industrial,Estándar,3.35,2.52,31.5,6299.0,5.0
4879,2026-06-13,Industrial,Express,2.02,1.25,13.9,8123.0,5.0
4880,2026-06-27,Comercial,Estándar,2.43,2.67,34.5,6217.0,4.0
4881,2026-06-23,Residencial,Estándar,5.11,4.62,58.3,7439.0,2.0
4882,2026-06-08,Comercial,Estándar,4.67,1.71,45.1,5755.0,2.0
4883,2026-06-18,Periferia,Express,4.24,1.51,24.7,9704.0,4.0
4884,2026-06-12,Centro,Estándar,5.34,4.48,54.1,8240.0,3.0
4885,2026-06-23,Periferia,Estándar,5.37,1.43,43.9,6712.0,3.0
4886,2026-06-14,Industrial,Express,2.52,8.3,22.1,10193.0,5.0
4887,2026-06-02,Comercial,Express,2.15,1.78,27.5,7504.0,4.0
4888,2026-06-18,Industrial,Estándar,10.64,1.39,47.7,10196.0,4.0
4889,2026-06-24,Periferia,Estándar,5.97,1.4,54.6,6298.0,2.0
4890,2026-06-02,Industrial,Estándar,4.87,7.2,21.1,9878.0,5.0
4891,2026-06-11,Periferia,Express,2.41,1.33,19.5,7807.0,5.0
4892,2026-06-09,Residencial,Estándar,3.07,1.95,41.8,4963.0,4.0
4893,2026-06-12,Comercial,Express,2.09,1.24,31.3,8028.0,3.0
4894,2026-06-17,Comercial,Estándar,11.16,1.34,78.1,10469.0,1.0
4895,2026-06-15,Periferia,Estándar,8.33,2.73,70.0,8919.0,
4896,2026-06-25,Periferia,Estándar,4.38,1.42,40.1,5911.0,4.0
4897,2026-06-17,Centro,Estándar,3.72,1.14,47.3,6006.0,3.0
4898,2026-06-26,Centro,Express,13.01,5.73,54.8,16743.0,3.0
4899,2026-06-29,Centro,Estándar,1.95,0.81,46.6,3237.0,5.0
4900,2026-06-26,Residencial,Estándar,2.2,4.92,44.1,5880.0,4.0
4901,2026-06-18,Centro,Express,5.06,1.95,30.3,11112.0,4.0
4902,2026-06-22,Centro,Estándar,5.8,2.58,41.4,6562.0,4.0
4903,2026-06-06,Periferia,Express,3.5,5.02,28.4,9581.0,4.0
4904,2026-06-17,Periferia,Express,8.13,1.75,32.2,12147.0,4.0
4905,2026-06-23,Residencial,Estándar,8.63,1.08,70.2,7997.0,1.0
4906,2026-06-24,Centro,Express,8.92,1.62,40.2,11872.0,5.0
4907,2026-06-18,Residencial,Estándar,4.72,2.33,61.8,6431.0,2.0
4908,2026-06-08,Centro,Estándar,37.06,1.75,77.5,28298.0,1.0
4909,2026-06-09,Residencial,Express,4.07,6.16,45.1,11945.0,5.0
4910,2026-06-06,Periferia,Estándar,6.8,0.69,41.4,7916.0,4.0
4911,2026-06-05,Industrial,Estándar,6.64,0.69,31.1,7114.0,5.0
4912,2026-06-12,Periferia,Estándar,4.59,5.44,29.4,6900.0,5.0
4913,2026-06-25,Industrial,Express,4.56,3.36,20.1,9773.0,4.0
4914,2026-06-29,Industrial,Estándar,4.46,2.37,18.5,4737.0,5.0
4915,2026-06-28,Centro,Express,1.73,6.87,33.6,8812.0,3.0
4916,2026-06-11,Centro,Estándar,1.8,3.24,34.7,2766.0,4.0
4917,2026-06-25,Residencial,Estándar,1.28,8.35,36.3,6871.0,5.0
4918,2026-06-01,Periferia,Estándar,7.65,3.5,53.1,7571.0,3.0
4919,2026-06-11,Residencial,Express,10.65,6.04,74.9,15262.0,2.0
4920,2026-06-19,Comercial,Estándar,5.39,2.39,43.3,7458.0,4.0
4921,2026-06-09,Periferia,Estándar,3.38,1.82,29.1,3703.0,5.0
4922,2026-06-27,Centro,Estándar,4.75,5.66,41.4,7111.0,4.0
4923,2026-06-02,Residencial,Estándar,3.44,1.93,51.5,5773.0,4.0
4924,2026-06-12,Industrial,Express,3.9,2.44,17.9,8958.0,4.0
4925,2026-06-04,Centro,Estándar,9.33,1.64,49.1,8610.0,3.0
4926,2026-06-04,Industrial,Estándar,2.93,1.27,19.1,5142.0,5.0
4927,2026-06-18,Centro,Estándar,5.24,3.58,44.5,7041.0,2.0
4928,2026-06-15,Comercial,Express,7.98,3.72,58.7,12758.0,3.0
4929,2026-06-19,Centro,Estándar,6.07,2.51,38.4,7236.0,4.0
4930,2026-06-13,Centro,Estándar,4.06,7.17,51.0,7109.0,5.0
4931,2026-06-19,Centro,Express,2.95,2.41,31.3,7430.0,5.0
4932,2026-06-17,Centro,Express,3.82,4.76,38.2,10772.0,4.0
4933,2026-06-06,Periferia,Estándar,4.02,5.38,43.0,6690.0,4.0
4934,2026-06-16,Industrial,Estándar,11.28,2.14,273.5,10977.0,1.0
4935,2026-06-24,Comercial,Estándar,2.24,2.23,40.1,5135.0,5.0
4936,2026-06-12,Industrial,Estándar,7.34,1.04,38.1,7553.0,3.0
4937,2026-06-19,Periferia,Estándar,4.66,1.96,30.3,6860.0,5.0
4938,2026-06-05,Periferia,Estándar,3.83,3.47,30.8,5134.0,5.0
4939,2026-06-17,Residencial,Express,4.95,1.78,54.4,9120.0,4.0
4940,2026-06-26,Periferia,Estándar,8.54,1.28,61.3,8384.0,2.0
4941,2026-06-23,Centro,Express,7.85,2.2,30.4,12201.0,5.0
4942,2026-06-26,Periferia,Express,8.31,6.43,61.2,14829.0,3.0
4943,2026-06-29,Periferia,Express,6.92,0.66,42.7,11096.0,3.0
4944,2026-06-01,Centro,Express,4.85,1.98,43.1,9589.0,4.0
4945,2026-06-28,Comercial,Express,4.36,1.75,42.9,9656.0,3.0
4946,2026-06-27,Residencial,Estándar,17.8,3.44,92.9,15545.0,1.0
4947,2026-06-25,Periferia,Estándar,9.68,0.51,70.5,8651.0,2.0
4948,2026-06-24,Comercial,Express,5.45,1.74,47.9,9904.0,3.0
4949,2026-06-23,Centro,Estándar,4.11,3.45,45.4,5986.0,4.0
4950,2026-06-10,Periferia,Estándar,6.89,2.2,39.3,7762.0,5.0
4951,2026-06-15,Industrial,Express,3.64,6.3,25.0,10236.0,5.0
4952,2026-06-23,Periferia,Estándar,10.41,2.63,90.5,10544.0,1.0
4953,2026-06-21,Centro,Estándar,6.94,1.71,51.8,8093.0,5.0
4954,2026-06-21,Comercial,Estándar,14.91,1.51,78.4,12231.0,2.0
4955,2026-06-11,Comercial,Express,4.71,10.07,41.8,12338.0,4.0
4956,2026-06-13,Industrial,Express,1.44,1.18,10.2,7357.0,5.0
4957,2026-06-05,Centro,Express,8.1,1.97,48.4,11440.0,5.0
4958,2026-06-01,Centro,Estándar,6.67,5.23,53.5,8508.0,4.0
4959,2026-06-24,Periferia,Estándar,4.36,2.03,23.9,6524.0,4.0
4960,2026-06-12,Centro,Estándar,7.54,0.27,44.9,7353.0,4.0
4961,2026-06-11,Comercial,Estándar,5.5,2.73,52.9,6184.0,4.0
4962,2026-06-17,Industrial,Estándar,3.01,0.73,28.0,4837.0,5.0
4963,2026-06-04,Industrial,Estándar,6.19,1.52,34.6,7099.0,4.0
4964,2026-06-15,Residencial,Express,4.03,2.75,43.0,8899.0,4.0
4965,2026-06-25,Centro,Express,3.75,0.88,45.1,8767.0,2.0
4966,2026-06-30,Industrial,Express,8.71,2.05,31.9,12142.0,4.0
4967,2026-06-09,Centro,Estándar,5.16,1.21,41.1,6012.0,4.0
4968,2026-06-21,Centro,Estándar,3.92,3.87,41.8,7236.0,3.0
4969,2026-06-20,Centro,Estándar,6.72,2.95,48.1,7115.0,2.0
4970,2026-06-19,Residencial,Estándar,10.31,1.52,75.2,9312.0,2.0
4971,2026-06-19,Periferia,Estándar,3.97,5.83,39.5,8115.0,4.0
4972,2026-06-12,Centro,Estándar,6.19,3.37,44.4,7300.0,3.0
4973,2026-06-05,Industrial,Express,2.11,1.73,17.6,8159.0,4.0
4974,2026-06-10,Centro,Express,7.03,0.78,34.4,10364.0,5.0
4975,2026-06-17,Centro,Estándar,3.84,4.07,43.9,5508.0,4.0
4976,2026-06-05,Comercial,Estándar,6.04,2.39,56.1,7619.0,2.0
4977,2026-06-22,Centro,Estándar,8.02,1.51,44.5,8419.0,3.0
4978,2026-06-16,Residencial,Estándar,2.89,2.69,38.1,5861.0,5.0
4979,2026-06-07,Industrial,Express,4.75,1.64,33.8,9255.0,5.0
4980,2026-06-28,Centro,Estándar,4.4,4.89,43.8,6514.0,5.0
4981,2026-06-09,Centro,Express,4.0,1.48,33.1,8026.0,3.0
4982,2026-06-03,Industrial,Estándar,3.3,4.96,35.1,6209.0,3.0
4983,2026-06-15,Periferia,Express,4.95,2.35,39.7,10202.0,5.0
4984,2026-06-16,Periferia,Estándar,8.48,11.44,65.3,12486.0,2.0
4985,2026-06-18,Comercial,Estándar,4.01,9.11,55.5,7796.0,5.0
4986,2026-06-14,Comercial,Express,5.75,0.66,50.8,10733.0,3.0
4987,2026-06-03,Industrial,Estándar,1.11,2.84,14.5,3283.0,5.0
4988,2026-06-12,Residencial,Estándar,4.1,2.12,47.0,4842.0,3.0
4989,2026-06-09,Centro,Estándar,5.52,8.25,48.4,8427.0,3.0
4990,2026-06-28,Centro,Estándar,4.66,1.4,45.8,5488.0,4.0
4991,2026-06-07,Comercial,Estándar,5.46,1.75,46.5,6896.0,4.0
